Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
balanced_107,0.11268696,0.21325944,0.14801703,0.22756468,0.20236188,0.28236616,0.33633456,0.30326116,0.3463986,0.28113806,0.29742607,0.4084351,0.33992755,0.23846115,0.24040252,0.14892359,0.32923713,0.27871615,0.27719796,0.29066032,0.2161872,0.4110991,0.28252187,0.17073959,0.23397857,0.100822404,0.24691565,0.1889064,0.20981127,0.35931075,0.2055045,0.19920129,0.24857794,0.29814678,0.15255478,0.18182397,0.21626753,0.33270285,0.08928796,0.21143824,0.37855038,0.2184422,0.3165031,0.21454883,0.27026263,0.40146947,0.208079,0.40240037,0.35713387,0.25562048,0.116994426,0.18719631,0.21686089,0.21194054,0.24353483,0.31283143,0.2722905,0.52195895,0.10792948,0.18570203,0.14412718,0.120540075,0.36132127,0.17438006,0.25086874,0.21551219,0.46898365,0.2002608,0.26184776,0.2926143,0.22694984,0.23395367,0.38726288,0.16133603,0.25587633,0.13681364,0.35628155,0.4661358,0.18202439,0.27372468,0.2977101,0.34633276,0.16642477,0.22742605,0.28547683,0.24202645,0.14655721,0.23319766,0.23084483,0.2645817,0.22137254,0.26125902,0.1977405,0.13140535,0.32625163,0.27894947,0.16632971,0.34957153,0.33445638,0.13950366
balanced_108,0.344133,0.2048212,0.2761248,0.26916796,0.21287403,0.20233062,0.27076977,0.25710014,0.5483656,0.33121186,0.4897628,0.18011308,0.09367668,0.04768531,0.139779,0.07003741,0.046219427,0.16281356,0.28640005,0.09332051,0.064202026,0.35406822,0.12884244,0.24133343,0.6375108,0.5866694,0.11178904,0.36237335,0.13373628,0.29289478,0.0869907,0.25165856,0.3654608,0.24132702,0.11418662,0.09760687,0.26426587,0.175876,0.20722142,0.071454756,0.40116185,0.16064346,0.3765355,0.2503362,0.20308608,0.30930027,0.3899565,0.22004068,0.38978544,0.20979871,0.4653293,0.154455,0.24025093,0.09669474,0.23051497,0.41810143,0.07373597,0.14300995,0.20106058,0.36530477,0.039586388,0.28560472,0.35552427,0.3293786,0.13054322,0.2735812,0.2776348,0.24526477,0.14619811,0.37148857,0.2195658,0.348024,0.1508202,0.2696497,0.09921903,0.22496572,0.16136885,0.15032554,0.09799392,0.41692698,0.09497001,0.15358871,0.19140184,0.28536272,0.36434153,0.21108334,0.0951464,0.34542492,0.13618001,0.26884463,0.28774315,0.22687794,0.10180598,0.2542209,0.3441785,0.280941,0.15715404,0.4091232,0.24712504,0.18819755
balanced_109,0.29039583,0.6067514,0.4412099,0.07456168,0.12311197,0.27859372,0.3047796,0.3078209,0.18475482,0.13752663,0.13142426,0.15676665,0.18074481,0.65445703,0.27301282,0.2352071,0.21124983,0.48798704,0.31125754,0.16743109,0.17630184,0.17626016,0.12826332,0.21164693,0.22435792,0.054808605,0.12192181,0.15521395,0.13395192,0.23213878,0.18055263,0.12620391,0.0817114,0.13147223,0.055335224,0.30748126,0.2176483,0.27681145,0.12466016,0.4838876,0.2535261,0.37885243,0.047972172,0.28004664,0.06060591,0.32132518,0.5177641,0.17443885,0.31178284,0.23105496,0.3792039,0.1542618,0.39600635,0.27462196,0.36117885,0.11650097,0.4648823,0.09807299,0.22026634,0.447167,0.1282952,0.101831056,0.06957947,0.46797144,0.25296897,0.2145758,0.18362825,0.38691962,0.27409577,0.36944622,0.2569726,0.35181457,0.46914494,0.27286565,0.3191668,0.59867436,0.25705534,0.5081855,0.38506985,0.24744976,0.40310574,0.18637064,0.10000555,0.2927544,0.27854675,0.42967075,0.039608248,0.11606763,0.2613534,0.33993536,0.21409886,0.30223152,0.59578526,0.20024005,0.38571036,0.3251773,0.44528204,0.12111001,0.15304795,0.410223
balanced_11,0.2484591,0.30804592,0.14310855,0.32391793,0.16213194,0.34029865,0.082564615,0.1641358,0.42273283,0.43110293,0.11337289,0.2758703,0.21939714,0.1600526,0.23134641,0.31269893,0.2234301,0.117634624,0.33427656,0.3026647,0.22897795,0.3825808,0.3465907,0.47814637,0.23907967,0.26875272,0.27393776,0.2323309,0.24238923,0.60159445,0.19352835,0.3541957,0.19279009,0.18523693,0.34993416,0.116231665,0.353149,0.26933467,0.14371426,0.10372463,0.047706835,0.46788633,0.1303446,0.07183553,0.43190005,0.19822282,0.19942829,0.3967706,0.44887042,0.21238197,0.3152266,0.34970987,0.08454786,0.28681862,0.35272282,0.28487813,0.14233516,0.12135467,0.35976422,0.21497022,0.37614608,0.21464023,0.03751332,0.042094186,0.39367223,0.36045134,0.31824222,0.35457212,0.32248315,0.11502507,0.6065251,0.084394224,0.52399844,0.3296397,0.35142845,0.17804548,0.07052613,0.3548656,0.2326585,0.07043516,0.20588046,0.39336157,0.43878853,0.24444072,0.21272069,0.09680107,0.41992396,0.08859402,0.3836739,0.33994353,0.34464082,0.1240418,0.2433106,0.04852135,0.1255595,0.24597809,0.32963666,0.22603458,0.15573236,0.3680575
balanced_110,0.15748563,0.11340218,0.37599465,0.22123745,0.31861708,0.16721237,0.25535432,0.2807626,0.074466385,0.30061468,0.13042729,0.1139255,0.42602587,0.07368331,0.12824395,0.29360968,0.22967768,0.20826486,0.25109893,0.2585573,0.62790215,0.32447335,0.14281914,0.30663475,0.22318025,0.2779342,0.18020512,0.23585413,0.24870914,0.1378132,0.19924065,0.22617173,0.113110244,0.31064638,0.2788043,0.2945927,0.47166854,0.2324433,0.35419524,0.26232448,0.41202337,0.24083376,0.21979558,0.21074101,0.21140885,0.07789942,0.24356924,0.1072765,0.2651838,0.13364649,0.34056455,0.095525496,0.4486645,0.37325728,0.25705904,0.17716828,0.3958108,0.31873083,0.21619302,0.09772203,0.35295415,0.41446367,0.08271783,0.30268812,0.35624015,0.19002403,0.3133406,0.30431283,0.2768626,0.22624576,0.35992527,0.34158695,0.40158075,0.36955157,0.2656778,0.26430082,0.24471936,0.23838443,0.1608767,0.22264639,0.10212016,0.29209745,0.2563539,0.048940048,0.32067588,0.104081094,0.10344918,0.2825475,0.2284571,0.3898863,0.4857518,0.30835187,0.15038547,0.14609109,0.22415602,0.19677782,0.08234001,0.27950042,0.3159464,0.11479375
balanced_111,0.25753787,0.45964053,0.33357048,0.3249612,0.25344524,0.2559452,0.4962802,0.32372978,0.22473398,0.26650733,0.20052679,0.13467032,0.31328565,0.2516084,0.16372456,0.3987621,0.4011338,0.21874872,0.3595419,0.10245104,0.37752855,0.29655087,0.23554932,0.0993786,0.3639518,0.23676622,0.21212025,0.39906597,0.13243765,0.14552635,0.37702,0.23459964,0.15546104,0.2131643,0.31096554,0.19103216,0.3245504,0.3007362,0.18903813,0.3323392,0.25999114,0.18273059,0.12991871,0.25915283,0.28232807,0.32888997,0.10203558,0.22881788,0.18318677,0.15911895,0.10966187,0.0972776,0.371211,0.21831621,0.3820355,0.24664676,0.21807954,0.43382868,0.3199299,0.05471646,0.09316553,0.17119324,0.13705708,0.30616483,0.22314104,0.2128858,0.17281877,0.25789717,0.24115846,0.1748307,0.12537014,0.3322087,0.25985152,0.11261766,0.4167347,0.28243175,0.34835702,0.26422197,0.07457031,0.08484043,0.30512795,0.20915417,0.077848084,0.3481118,0.20089059,0.3317815,0.13836573,0.36863935,0.10470578,0.19713691,0.2623567,0.18370824,0.47617778,0.43851003,0.3649749,0.1194085,0.0818053,0.17923002,0.19496706,0.34257168
balanced_112,0.16921917,0.23952141,0.259507,0.34242895,0.32888192,0.09104891,0.041421503,0.4911189,0.32743055,0.12544289,0.09741633,0.19225682,0.13003084,0.14986122,0.08903354,0.33017215,0.113768026,0.2810667,0.22688147,0.39505172,0.34373057,0.18173337,0.21161339,0.2205801,0.3090054,0.23481448,0.33647352,0.13248686,0.28821787,0.23083228,0.36670095,0.33599085,0.47703832,0.32890356,0.05666554,0.43791422,0.12453993,0.18494406,0.4460724,0.35765624,0.13320939,0.31231177,0.1585046,0.37472028,0.37902766,0.21205267,0.19704053,0.17730194,0.2936272,0.4264845,0.15103891,0.08716524,0.073814735,0.33644745,0.24346127,0.5441733,0.1281516,0.32479408,0.23677218,0.3360428,0.19522455,0.5780791,0.16623124,0.1199588,0.46477836,0.18144685,0.28338814,0.16809757,0.10495168,0.0443431,0.10730733,0.18303986,0.07343339,0.26724815,0.39340317,0.19866934,0.115893416,0.15316394,0.29606175,0.2212801,0.15214872,0.16162263,0.07132068,0.21675561,0.37266606,0.27696776,0.5342164,0.2195103,0.558249,0.48970157,0.4797917,0.41875613,0.1828251,0.33616778,0.112063155,0.1954875,0.26529697,0.55986047,0.3093165,0.16513577
balanced_113,0.12799616,0.38931412,0.38721913,0.22483239,0.33117175,0.3494109,0.27378583,0.32965726,0.19369525,0.38309968,0.32173985,0.43936285,0.6042324,0.15402846,0.28448743,0.23709698,0.22837062,0.37857267,0.2402274,0.4037735,0.14894068,0.4137199,0.2177718,0.42129487,0.101898424,0.36422893,0.18789765,0.1258542,0.13940343,0.2634814,0.13310975,0.06210486,0.13688187,0.38637033,0.38613555,0.30443794,0.3965431,0.23222247,0.16590899,0.09886837,0.11397724,0.19464532,0.43665534,0.32015324,0.40554792,0.26977393,0.1089104,0.25793225,0.113250926,0.23278245,0.203076,0.089164704,0.175971,0.40277416,0.39358538,0.23095945,0.3568389,0.19093299,0.29504412,0.054769263,0.16223764,0.11437426,0.24635768,0.15467374,0.24558932,0.03987916,0.14598018,0.09569659,0.33543408,0.38114968,0.21606316,0.57298726,0.29741955,0.28667712,0.29307336,0.09467319,0.17353812,0.15674764,0.26586813,0.37571353,0.42439872,0.24803932,0.12964049,0.08010541,0.31199378,0.17693412,0.21254474,0.16843045,0.14244923,0.27364433,0.046526548,0.12786584,0.41985005,0.1669291,0.37753943,0.5178338,0.40422794,0.34794587,0.4237443,0.46255013
balanced_114,0.33764684,0.27749938,0.27356783,0.3085262,0.15593058,0.23599535,0.14136171,0.48525882,0.08940497,0.14154813,0.108324155,0.20239128,0.5615574,0.291502,0.31281924,0.2071917,0.43945545,0.26911834,0.52616405,0.062453963,0.33778194,0.08279249,0.25415754,0.17148805,0.22798629,0.21573988,0.27402186,0.17455697,0.21321335,0.15178853,0.24696569,0.1743364,0.32779485,0.34371278,0.2742319,0.24046303,0.27117458,0.44544744,0.15035842,0.3788801,0.4159081,0.28291816,0.36682582,0.14041103,0.14819545,0.30118433,0.21908034,0.25475344,0.20195575,0.13138211,0.13662049,0.37962955,0.51891756,0.11943677,0.26573378,0.2939771,0.25525656,0.21166013,0.2480912,0.26332194,0.15101492,0.13608748,0.09679606,0.47121394,0.2005944,0.26532567,0.13144024,0.22983247,0.13348545,0.19997624,0.18988615,0.17115584,0.28592634,0.24439904,0.34461594,0.34279978,0.4986905,0.11270772,0.05749921,0.07352924,0.331193,0.16575855,0.058968488,0.39165717,0.16387552,0.4705413,0.24138659,0.34995115,0.13356647,0.06423324,0.14658308,0.3643096,0.2072532,0.20381969,0.45481873,0.31296644,0.23050869,0.19481847,0.33093584,0.27542514
balanced_115,0.1182458,0.27464414,0.1120369,0.3818806,0.5064592,0.15915874,0.29199353,0.20022695,0.17972822,0.53363895,0.21721962,0.07800673,0.15011029,0.12325891,0.1483934,0.13612401,0.27469054,0.28343025,0.08252132,0.026556406,0.19386029,0.08935808,0.26765773,0.30003327,0.48680452,0.5983361,0.15315413,0.3399503,0.102497905,0.24214323,0.14712614,0.287803,0.201357,0.22918448,0.23765057,0.205717,0.17544767,0.16987011,0.3795476,0.19959362,0.4321665,0.25333297,0.39323452,0.303179,0.13101672,0.15429166,0.18427046,0.50892794,0.19766647,0.25835648,0.35431233,0.06609519,0.26317394,0.2978137,0.21470378,0.55363023,0.20155352,0.09724125,0.22747858,0.40925285,0.10363863,0.141695,0.36051866,0.11737181,0.14682643,0.15298444,0.14536017,0.2850396,0.17908512,0.13879803,0.28506142,0.17798245,0.08501194,0.26125598,0.11336713,0.46924818,0.08909643,0.16135632,0.38715804,0.18399118,0.13734663,0.16853285,0.32136148,0.23176649,0.33026,0.18811892,0.41448823,0.25481486,0.33308646,0.24256894,0.49013737,0.23253815,0.21939063,0.16952868,0.14578375,0.3174559,0.102446325,0.27346826,0.3664719,0.14485545
balanced_116,0.29332745,0.17470314,0.19699769,0.33218658,0.084732324,0.13941054,0.119914114,0.080237225,0.11654137,0.20565717,0.18009904,0.23934503,0.26898992,0.19080177,0.090009205,0.029961793,0.43656355,0.30920142,0.2951915,0.37269488,0.15459545,0.16337915,0.18932766,0.26428208,0.18763351,0.14303774,0.058122557,0.2563691,0.47581202,0.4282052,0.30517867,0.2200053,0.18822569,0.21751048,0.24067982,0.2630064,0.13607454,0.10229102,0.22349127,0.089858375,0.19574091,0.13653809,0.30776426,0.29841134,0.14441001,0.41890705,0.11109945,0.22125193,0.25242928,0.27233917,0.13742843,0.14577395,0.5103136,0.32607096,0.30779782,0.13884994,0.10496159,0.39805812,0.20043537,0.14142281,0.12270742,0.3051641,0.4709751,0.34733474,0.14859284,0.19838823,0.441153,0.16283265,0.42980614,0.23405305,0.13863164,0.41139284,0.25971383,0.11737709,0.24394839,0.06837469,0.2698894,0.65628064,0.1631464,0.18784171,0.1827426,0.16141732,0.20504627,0.26747924,0.555288,0.14795035,0.17388593,0.22524427,0.15780096,0.230225,0.54442245,0.49087524,0.24369413,0.31790888,0.24829766,0.30955952,0.29328778,0.20055537,0.46914706,0.17057636
balanced_117,0.16738439,0.339162,0.1388819,0.08106079,0.23224306,0.26220965,0.40801036,0.17321987,0.19917308,0.37095225,0.26530188,0.36489153,0.42383718,0.35416543,0.23987067,0.1524885,0.54151535,0.1420158,0.26357558,0.20872213,0.4415597,0.5137257,0.11237336,0.16207543,0.1265679,0.17340843,0.25137857,0.24872538,0.20192836,0.29607925,0.18362862,0.20140043,0.15957832,0.19271639,0.2145867,0.26416695,0.3790413,0.2970854,0.16440952,0.2611802,0.31142697,0.3349309,0.50667286,0.34674373,0.2010724,0.29479197,0.059039526,0.39712363,0.28546935,0.13026014,0.23735611,0.091079846,0.19303644,0.28824493,0.32012936,0.29836875,0.42106754,0.36430776,0.29436693,0.153326,0.15156388,0.17109525,0.38419893,0.17356393,0.15007278,0.3496839,0.35474023,0.105688825,0.20069663,0.27185467,0.11467863,0.32257077,0.34470803,0.11290667,0.45532602,0.15521517,0.29839462,0.19129984,0.12088015,0.33711183,0.4852051,0.19333813,0.23311636,0.15109886,0.1930643,0.08973251,0.334603,0.31072634,0.13634327,0.4785701,0.30219704,0.31531346,0.29732627,0.13451691,0.13873515,0.43995377,0.24836466,0.28368267,0.2661864,0.18362159
balanced_118,0.06270903,0.13628651,0.2659979,0.15722752,0.15840617,0.09760029,0.26862118,0.27206472,0.13991542,0.15699326,0.29595408,0.46875703,0.6012165,0.2707466,0.2798145,0.22664416,0.25425285,0.3321135,0.15866318,0.20962855,0.06136799,0.17036173,0.22498319,0.31332058,0.19207245,0.17001289,0.16381298,0.30642438,0.24332291,0.2568184,0.22316213,0.16986,0.07852901,0.297761,0.44733006,0.4250564,0.26481995,0.52820474,0.123950906,0.100425944,0.16996168,0.3222651,0.24783102,0.11534701,0.40888023,0.3560253,0.18410036,0.07765653,0.24823944,0.44040152,0.077548295,0.185068,0.4399246,0.3738371,0.38716447,0.27228034,0.19663312,0.19462426,0.33379787,0.078104645,0.33290064,0.1961218,0.32226273,0.24367492,0.26134026,0.16936895,0.1558255,0.09617405,0.45353636,0.25386423,0.15789376,0.30055866,0.2914241,0.25135463,0.18041384,0.22416969,0.24486281,0.08305426,0.16583051,0.26269168,0.1836757,0.23164159,0.2026469,0.30975834,0.23188888,0.40824023,0.18475299,0.1808027,0.2553504,0.40271848,0.07996569,0.38634714,0.44846714,0.2896569,0.32492995,0.33188134,0.14643727,0.18819411,0.2662795,0.33249012
balanced_119,0.12649095,0.39156845,0.38432628,0.22466756,0.3358788,0.34392175,0.26804835,0.33291355,0.19636588,0.39149344,0.32157323,0.4412014,0.61105925,0.15269779,0.28428388,0.23533925,0.22689965,0.39303088,0.24226825,0.40613228,0.14858033,0.41403145,0.21592058,0.42365503,0.10232975,0.36519226,0.18826565,0.12186378,0.13807626,0.25613734,0.13060042,0.06378438,0.13526687,0.3845248,0.38839138,0.30752882,0.4002311,0.23792508,0.16645965,0.100736454,0.11424776,0.19557706,0.44154382,0.32476264,0.4046215,0.26786923,0.110094756,0.265495,0.11130075,0.226964,0.1988619,0.08942553,0.17164329,0.40720206,0.39381772,0.23576279,0.35897776,0.19007984,0.3040887,0.054129444,0.16855901,0.112247445,0.24981463,0.15259312,0.24930635,0.03841336,0.14400372,0.09403193,0.34169516,0.38263246,0.22327706,0.5814414,0.29922977,0.2931065,0.29348975,0.09383601,0.17187417,0.15393138,0.26995438,0.37878388,0.42766798,0.24767561,0.13297684,0.078259066,0.3199237,0.18117324,0.21088918,0.16522911,0.14472058,0.27448928,0.044472124,0.12606752,0.42169043,0.16503486,0.3801034,0.52737105,0.41294616,0.35911572,0.43214768,0.47685885
balanced_12,0.14960727,0.50406015,0.25096685,0.07100515,0.43797436,0.27501774,0.082921326,0.35074785,0.23221968,0.061418794,0.26648787,0.33802503,0.24411243,0.42932004,0.243064,0.26647675,0.42544335,0.18527777,0.19342253,0.30015004,0.43218243,0.30956602,0.41911754,0.10019489,0.06953062,0.32662123,0.105883,0.08884321,0.049364693,0.54274863,0.38858825,0.28761402,0.3127311,0.35783577,0.065245986,0.36665615,0.10422866,0.23235837,0.044266023,0.18027824,0.3806278,0.30112657,0.54137075,0.2475628,0.16016543,0.26491815,0.27652454,0.38805324,0.19539103,0.3151505,0.16893318,0.6100422,0.21187708,0.09289984,0.06667159,0.15283516,0.3611831,0.45697385,0.20862061,0.32740617,0.20674986,0.3442108,0.56729543,0.35920775,0.54603827,0.24207163,0.17694272,0.27125394,0.10983109,0.0620292,0.32858968,0.20910639,0.080444664,0.33544645,0.34876233,0.21301237,0.23375404,0.35589868,0.25309363,0.1674417,0.41025245,0.19517747,0.23010154,0.36200267,0.35334337,0.29855818,0.4975231,0.30455658,0.03719823,0.21477573,0.5147976,0.04643439,0.55288553,0.2294913,0.33841884,0.40885556,0.42668527,0.2978384,0.26879182,0.4049433
balanced_120,0.40336698,0.307473,0.37355095,0.052437153,0.38070875,0.18522115,0.1761139,0.36003157,0.19751163,0.5228923,0.18367776,0.23179945,0.22233924,0.2142382,0.26089668,0.16836789,0.11388916,0.14387351,0.072667874,0.45726746,0.3275385,0.19775817,0.37218082,0.18914413,0.59793913,0.6353434,0.3876428,0.25818214,0.28093284,0.07154575,0.21026513,0.21232729,0.21772438,0.1322198,0.15260842,0.32895365,0.34427658,0.15557376,0.4424781,0.18696769,0.36647066,0.12952508,0.29986697,0.32051176,0.08891869,0.17968974,0.13054478,0.11166436,0.18955818,0.10020247,0.44255906,0.2919233,0.2566117,0.31544858,0.10714307,0.3478338,0.23899835,0.46648127,0.31570092,0.35182014,0.2158128,0.25426137,0.28720877,0.32145864,0.39507675,0.34658015,0.24106479,0.45794037,0.10853312,0.15551278,0.24465615,0.42845124,0.220533,0.18679202,0.26401094,0.038866203,0.39769536,0.14987785,0.15811624,0.21876404,0.06941369,0.38152325,0.31169665,0.25410745,0.18894202,0.37447357,0.46496892,0.28595084,0.187154,0.14237756,0.39698917,0.16798234,0.20272386,0.17986229,0.18978274,0.2810131,0.29807895,0.08420281,0.20807701,0.28585082
balanced_121,0.21400402,0.16782397,0.44685173,0.11549423,0.34725899,0.16815004,0.33104068,0.07823425,0.24090281,0.40056786,0.53297484,0.34178165,0.3063613,0.16163868,0.16993065,0.21336289,0.24302451,0.4622656,0.37779126,0.32931876,0.09974851,0.57470524,0.2166995,0.11836922,0.13410161,0.42541394,0.3852909,0.19781266,0.06986587,0.27257857,0.12941845,0.19695525,0.21209197,0.061063185,0.31994373,0.31838846,0.39155903,0.21056923,0.22694856,0.1846199,0.19397923,0.45380327,0.4389025,0.1621997,0.34956905,0.40992495,0.1229168,0.28093693,0.20749155,0.41130933,0.20861018,0.07310093,0.21229745,0.3408143,0.3395349,0.24021277,0.23960988,0.26473427,0.45076534,0.10591048,0.19291967,0.12663926,0.23879665,0.27074447,0.5578502,0.086301,0.30404055,0.23728003,0.3901745,0.1920836,0.1972353,0.53851324,0.06959408,0.3676516,0.27595645,0.34660313,0.09840161,0.36615458,0.16573086,0.35776123,0.27808145,0.23239417,0.19342871,0.15686372,0.1618227,0.16198185,0.081238635,0.1608647,0.08809024,0.12536396,0.1778377,0.040901326,0.54178,0.2356255,0.26732138,0.33132765,0.5140357,0.2015332,0.4091814,0.21943524
balanced_122,0.13150617,0.12688753,0.31052938,0.20838329,0.066869006,0.048187375,0.2595386,0.11172682,0.16255483,0.16663079,0.111269355,0.20617063,0.4973958,0.32447457,0.45618173,0.3565316,0.59377134,0.29740506,0.362045,0.05558048,0.2394866,0.12698054,0.19859919,0.16862282,0.15944722,0.18399662,0.16775098,0.22151442,0.17947373,0.16349243,0.08587644,0.42625445,0.124556065,0.04681155,0.49107116,0.15058279,0.18989673,0.23945664,0.24177419,0.13464579,0.24550702,0.26065692,0.22108884,0.26391107,0.31604272,0.32698858,0.26119295,0.2820467,0.2718505,0.4100517,0.13251807,0.39356518,0.42871213,0.29840976,0.30083215,0.43119425,0.16749428,0.23079106,0.5211662,0.16191843,0.30135202,0.228882,0.23026668,0.19482929,0.33013096,0.4893664,0.28279814,0.4107811,0.290798,0.123335846,0.2613031,0.22699533,0.54835546,0.11989063,0.18697348,0.41646653,0.4787253,0.43807614,0.16963398,0.34385258,0.31548524,0.2277649,0.26744488,0.3845411,0.10581009,0.25662187,0.23292062,0.14273189,0.15221414,0.34237006,0.35678202,0.305235,0.17635056,0.20506166,0.26358828,0.2582261,0.16199309,0.31400466,0.19904302,0.4157225
balanced_123,0.06259984,0.09991096,0.2918658,0.11219703,0.42306447,0.0528598,0.3703336,0.21046323,0.050004005,0.19653997,0.18050805,0.46393874,0.42084152,0.26126784,0.59944904,0.09540543,0.38629848,0.16338651,0.23975125,0.13961352,0.5463589,0.16937129,0.33644724,0.18980351,0.11966552,0.16852589,0.13372993,0.28015453,0.19176728,0.06901452,0.061274134,0.25444555,0.2967211,0.2035283,0.22678742,0.31481037,0.2974762,0.16977036,0.45983106,0.43357652,0.0756705,0.3001827,0.13490209,0.3918793,0.30759484,0.22662126,0.39371333,0.12995249,0.279158,0.31503972,0.08717245,0.55106246,0.14450884,0.48003355,0.22809482,0.5378326,0.29404834,0.093436256,0.3297119,0.044795234,0.6105893,0.35830486,0.5504969,0.13347363,0.17729893,0.31616515,0.19587493,0.20949928,0.18060039,0.18338537,0.56500375,0.28782526,0.38743502,0.09673059,0.2692838,0.24253994,0.34950152,0.13152947,0.2058722,0.3472668,0.32854787,0.20255919,0.30804378,0.30443883,0.17936568,0.10895497,0.47702798,0.2772621,0.26862967,0.3423937,0.25987357,0.39888048,0.115161486,0.29126793,0.19475278,0.31191948,0.48700207,0.4399358,0.04834157,0.33364898
balanced_124,0.5323436,0.29604265,0.47161746,0.12457271,0.32650554,0.42386574,0.45847827,0.20554297,0.17657024,0.17638993,0.09705509,0.2218966,0.40876055,0.23510754,0.18689077,0.40358925,0.2757334,0.111499175,0.2610619,0.33654177,0.0858419,0.3585634,0.44272572,0.46889907,0.1979299,0.26268387,0.13938147,0.25328106,0.21293807,0.23797044,0.15805075,0.101429224,0.20601049,0.37083498,0.3342296,0.23664229,0.24860531,0.22205773,0.18030079,0.092085905,0.32633847,0.045544747,0.21884166,0.067058936,0.3082533,0.25592157,0.14797278,0.27367058,0.2031717,0.26004243,0.12846659,0.085318066,0.3955379,0.14610577,0.26198488,0.09420872,0.4671923,0.27539426,0.08136632,0.047897607,0.05784761,0.14983422,0.19673553,0.35349318,0.15447246,0.17154855,0.43322077,0.10998608,0.3242638,0.21345592,0.08237382,0.5452378,0.4372876,0.3434294,0.3077521,0.16079803,0.19475466,0.37933144,0.14763549,0.27303407,0.39421377,0.24620228,0.043261643,0.23340377,0.24695937,0.11649133,0.26606312,0.5870142,0.15521808,0.295969,0.12305768,0.18456858,0.1822414,0.39802086,0.38764793,0.22406079,0.26171833,0.14556043,0.25193736,0.16894723
